country,year,manufacturing_pct_gdp
COD,2014,15.5544134735981
COD,2015,17.1286572960911
COD,2016,18.2643923623571
COD,2017,19.4870380833861
COD,2018,18.2135146576834
COD,2019,19.4779194527889
COD,2020,18.9912296625843
COD,2021,17.7208905234839
COG,2011,5.24200489645789
COG,2012,4.25728211443351
COG,2013,5.92085614812511
COG,2014,6.05990720251214
COG,2015,8.36764019343637
COG,2016,11.4670700612109
COG,2017,12.3763983593463
COG,2018,9.20702262871982
COG,2019,9.56929234054286
COG,2020,12.8531970155196
COG,2021,
COL,2011,13.217602576964
COL,2012,13.0892848837297
COL,2013,12.6623563037307
COL,2014,12.2693186420816
COL,2015,12.4008937581087
COL,2016,12.297778837716
COL,2017,11.4095935667718
COL,2018,11.1518529729467
COL,2019,10.926657535177
COL,2020,10.7275023510948
COL,2021,11.200418569318
COM,2011,
COM,2012,
COM,2013,
COM,2014,
COM,2015,
COM,2016,
COM,2017,
COM,2018,
COM,2019,
COM,2020,
COM,2021,
CPV,2011,4.42882055667018
CPV,2012,4.6413002429543
CPV,2013,4.83628033255732
CPV,2014,5.18841665051269
CPV,2015,4.94193017807392
CPV,2016,5.10374951041088
CPV,2017,4.70095840974587
CPV,2018,4.57817868676343
CPV,2019,4.81797005885477
CPV,2020,5.1850224169666
CPV,2021,5.38569912694724
CRI,2011,14.2961414838857
CRI,2012,13.8778882419301
CRI,2013,12.8426334917159
CRI,2014,12.2879019689087
CRI,2015,11.6070817090569
CRI,2016,11.6051648163289
CRI,2017,11.7340016097056
CRI,2018,11.9243306402559
CRI,2019,12.0464449459211
CRI,2020,12.790846486792
CRI,2021,13.733396136347
CUB,2011,15.3399043339614
CUB,2012,16.1031432438714
CUB,2013,15.7333955514077
CUB,2014,15.0875135296648
CUB,2015,14.9087370083367
CUB,2016,13.8502063150225
CUB,2017,13.500477324227
CUB,2018,12.8129080210264
CUB,2019,12.4792608549362
CUB,2020,11.1969245042934
CUB,2021,10.5350539664967
CUW,2011,7.5041124363974
CUW,2012,7.52814646424504
CUW,2013,8.07271907118183
CUW,2014,8.10526513919541
CUW,2015,8.59755689142002
CUW,2016,9.26839047855877
CUW,2017,8.78261387590483
CUW,2018,6.20085796939431
CUW,2019,5.08574384014729
CUW,2020,2.76459871987219
CUW,2021,2.62852421441551
CYM,2011,0.754645357904355
CYM,2012,0.782351407346024
CYM,2013,0.793861988156281
CYM,2014,0.826451910375307
CYM,2015,0.831096148116317
CYM,2016,0.859683817412274
CYM,2017,0.849127890690393
CYM,2018,0.891116944050507
CYM,2019,0.903359621543163
CYM,2020,0.916881428464879
CYM,2021,0.994888734596318
CYP,2011,4.60055670048582
CYP,2012,4.18997390765357
CYP,2013,3.88480353979907
CYP,2014,4.07749354093701
CYP,2015,4.26012306069838
CYP,2016,4.57051335723455
CYP,2017,4.89209027649162
CYP,2018,5.29758788521149
CYP,2019,5.40632833314545
CYP,2020,5.63141765322206
CYP,2021,4.98799400297888
CZE,2011,21.8643072456478
CZE,2012,21.7136033387837
CZE,2013,21.7617319791193
CZE,2014,23.4691665652122
CZE,2015,23.7339506123741
CZE,2016,23.7610958428917
CZE,2017,23.1824532218752
CZE,2018,22.3060378872535
CZE,2019,22.1266766165116
CZE,2020,20.7968233716829
CZE,2021,19.640981617073
DEU,2011,20.1342159756315
DEU,2012,20.0571351030932
DEU,2013,19.7677938673586
DEU,2014,20.1171122582633
DEU,2015,20.1508920324729
DEU,2016,20.4345907994406
DEU,2017,20.2013743166692
DEU,2018,19.8657585110445
DEU,2019,19.3688328882451
DEU,2020,18.6373281694795
DEU,2021,18.6967626466764
DJI,2011,
DJI,2012,
DJI,2013,1.95812434978751
DJI,2014,2.78230173875108
DJI,2015,2.73555807602599
DJI,2016,2.83557314687334
DJI,2017,3.10152709601158
DJI,2018,3.31583227150604
DJI,2019,3.70295740040916
DJI,2020,4.42515714989775
DJI,2021,5.22820108698994
DMA,2011,2.6567709218862
DMA,2012,3.07806034187122
DMA,2013,3.09424706407016
DMA,2014,3.03666486378775
DMA,2015,3.98838348207864
DMA,2016,2.6172693499248
DMA,2017,1.9166447709471
DMA,2018,2.47483109461372
DMA,2019,2.25358083759804
DMA,2020,2.886776653102
DMA,2021,2.49796560878323
DNK,2011,10.9708435050042
DNK,2012,11.208563455152
DNK,2013,11.7998537089519
DNK,2014,11.8293905304366
DNK,2015,12.484534308925
DNK,2016,12.9401692109791
DNK,2017,13.0145483841175
DNK,2018,13.0043275494945
DNK,2019,13.4024278659202
DNK,2020,12.8371087335606
DNK,2021,12.7397805270337
DOM,2011,15.0723772029499
DOM,2012,14.9930449195303
DOM,2013,14.5916649127864
DOM,2014,14.5465271819258
DOM,2015,14.7024478987904
DOM,2016,14.4187978831375
DOM,2017,14.0958654446311
DOM,2018,14.1355343158034
DOM,2019,13.7588029065707
DOM,2020,14.4450594216924
DOM,2021,15.1598899852978
DZA,2011,9.73343874629741
DZA,2012,8.5589556099004
DZA,2013,8.02018645677549
DZA,2014,9.87797970942307
DZA,2015,7.11001759889613
DZA,2016,6.89853876611083
DZA,2017,7.33456829401543
DZA,2018,7.07738040001596
DZA,2019,6.40396994400067
DZA,2020,6.28239503315548
DZA,2021,8.18955643268695
ECU,2011,12.8501503190767
ECU,2012,12.5996773832049
ECU,2013,12.2611805401854
ECU,2014,13.1351000392395
ECU,2015,14.2997317197965
ECU,2016,14.5926588381272
ECU,2017,13.9316523803397
ECU,2018,13.3663079105658
ECU,2019,12.6784849624608
ECU,2020,12.9418128771118
ECU,2021,13.1505558876889
EGY,2011,15.7671942236161
EGY,2012,16.1654665564441
EGY,2013,16.6083799182971
EGY,2014,16.7744463669334
EGY,2015,16.6974449068966
EGY,2016,16.8413269293155
EGY,2017,16.5935206577446
EGY,2018,16.3508895794126
EGY,2019,15.9882989921372
EGY,2020,16.3804559942138
EGY,2021,15.485283900665
ERI,2011,
ERI,2012,
ERI,2013,
ERI,2014,
ERI,2015,
ERI,2016,
ERI,2017,
ERI,2018,
ERI,2019,
ERI,2020,
ERI,2021,
ESP,2011,11.2014709597732
ESP,2012,10.8118621882614
ESP,2013,10.8662587310316
ESP,2014,10.9975561841823
ESP,2015,11.0137685905408
ESP,2016,10.9527706513192
ESP,2017,11.1145583338461
ESP,2018,10.7886322916564
ESP,2019,10.6967320991298
ESP,2020,10.853212942808
ESP,2021,11.2560847091885
EST,2011,14.5525672570253
EST,2012,13.8770730242275
EST,2013,13.5540034976357
EST,2014,13.9610951419012
EST,2015,13.6547460994623
EST,2016,13.6104762733574
EST,2017,13.3408912828564
EST,2018,13.2138423128235
EST,2019,12.8803241268467
EST,2020,12.5917858133422
EST,2021,13.0463335732433
ETH,2011,3.68255139559386
ETH,2012,3.42006071889612
ETH,2013,3.702189003056
ETH,2014,3.99132524576571
ETH,2015,4.4046191387627
ETH,2016,5.69139881015014
ETH,2017,6.18658850515008
ETH,2018,5.8276168447099
ETH,2019,5.59436889552396
ETH,2020,5.30328086816582
ETH,2021,4.60568870386342
FIN,2011,16.355265487845
FIN,2012,14.5954146662807
FIN,2013,14.6434591173334
FIN,2014,14.6025114765247
FIN,2015,14.8411928141889
FIN,2016,14.7475627790114
FIN,2017,15.3743113223501
FIN,2018,14.7901080183696
FIN,2019,14.7120972002113
FIN,2020,14.5232182818852
FIN,2021,14.9402646685212
FJI,2011,11.9246700921386
FJI,2012,11.5622714283651
FJI,2013,11.5664406958165
FJI,2014,10.6541138317051
FJI,2015,10.4961595864402
FJI,2016,10.9318098449337
FJI,2017,10.4461315762246
FJI,2018,10.3875798129426
FJI,2019,10.3765231557191
FJI,2020,11.06471015783
FJI,2021,11.4027360175894
FRA,2011,10.3132840454103
FRA,2012,10.2470795796382
FRA,2013,10.2533499274342
FRA,2014,10.1814983481472
FRA,2015,10.3199116417468
FRA,2016,10.1652320223789
FRA,2017,10.0100515756887
FRA,2018,9.88620521645328
FRA,2019,9.91095000638926
FRA,2020,9.24566710385932
FRA,2021,9.09582515832787
FRO,2011,5.26738325676821
FRO,2012,5.43547067818912
FRO,2013,4.91908528311877
FRO,2014,6.07100056252599
FRO,2015,6.38390021366287
FRO,2016,5.31835126886399
FRO,2017,6.17167251105351
FRO,2018,5.61664382064883
FRO,2019,6.66825795375781
FRO,2020,6.8377505874878
FRO,2021,7.12100102863244
FSM,2011,0.429230045717722
FSM,2012,0.396273537526658
FSM,2013,0.363350465804831
FSM,2014,0.366616218437491
FSM,2015,0.418844329629476
FSM,2016,0.557138461538461
FSM,2017,0.528105849582173
FSM,2018,0.492372448979592
FSM,2019,0.488147208121827
FSM,2020,0.495134408602151
FSM,2021,0.50925641025641
GAB,2011,19.1528007507603
GAB,2012,16.5014056434654
GAB,2013,17.1624139596913
GAB,2014,17.393405866881
GAB,2015,16.6870330418249
GAB,2016,17.456006771994
GAB,2017,17.6224186689537
GAB,2018,18.9415576135283
GAB,2019,18.8025688304726
GAB,2020,18.5764709410674
GAB,2021,21.6495470771382
GBR,2011,9.32941976073476
GBR,2012,9.34630320677592
GBR,2013,9.59367584672618
GBR,2014,9.41066751713007
GBR,2015,9.29473281602295
GBR,2016,9.1098062154651
GBR,2017,9.05419590661528
GBR,2018,8.95235988968101
GBR,2019,8.79681958314551
GBR,2020,8.99725503283597
GBR,2021,8.64632011901637
GEO,2011,9.45154105521284
GEO,2012,9.54490769616805
GEO,2013,9.22261068021141
GEO,2014,9.21055324380556
GEO,2015,9.23868791246961
GEO,2016,7.78368506004979
GEO,2017,8.77075350749879
GEO,2018,9.05712081808966
GEO,2019,8.82563487913767
GEO,2020,9.42818092349716
GEO,2021,9.91604571503854
GHA,2011,6.42376585885943
GHA,2012,5.66058649920669
GHA,2013,11.5885474629749
GHA,2014,11.0199488260173
GHA,2015,11.0982995618487
GHA,2016,10.8204245904679
GHA,2017,10.1522230921101
GHA,2018,10.1201333350505
GHA,2019,10.1612187308728
GHA,2020,10.9530558483938
GHA,2021,10.8854255442819
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIB,2021,
GIN,2011,10.4712769261704
GIN,2012,10.5298592048946
GIN,2013,10.8007785486665
GIN,2014,11.0824935422383
GIN,2015,12.1187356683819
GIN,2016,10.9266759656277
GIN,2017,10.021586832517
GIN,2018,12.0732499471316
GIN,2019,10.4003589799348
GIN,2020,9.56625663157385
GIN,2021,11.4227929712381
GMB,2011,5.48871420220461
GMB,2012,5.74815979853717
GMB,2013,5.61120256265393
GMB,2014,6.51178104456846
GMB,2015,6.34925434673243
GMB,2016,5.58625701329089
GMB,2017,4.46929213423085
GMB,2018,4.25546144640921
GMB,2019,3.78717703681072
GMB,2020,2.61338378758132
GMB,2021,1.90207190148837
GNB,2011,9.20015795024493
GNB,2012,8.89294919275182
GNB,2013,8.72465651267683
GNB,2014,9.34358994488158
GNB,2015,8.85890712355589
GNB,2016,8.65569406834563
GNB,2017,8.13997490489753
GNB,2018,11.2138251559825
GNB,2019,9.75353485868623
GNB,2020,9.71228677405569
GNB,2021,9.84224508675693
GNQ,2011,22.4684911736905
GNQ,2012,17.0897521554373
GNQ,2013,19.2857889394799
GNQ,2014,20.1256330691071
GNQ,2015,17.8446575040216
GNQ,2016,18.5043115557231
GNQ,2017,25.7505953453878
GNQ,2018,25.5701377749619
GNQ,2019,20.8538394751509
GNQ,2020,19.5270653898342
GNQ,2021,20.9306894233739
GRC,2011,8.14872583676611
GRC,2012,8.13642389483796
GRC,2013,7.78048722385766
GRC,2014,7.79323131183445
GRC,2015,8.2939794133625
GRC,2016,8.1077472947053
GRC,2017,8.01771265830777
GRC,2018,8.18182062799694
GRC,2019,7.83958999296986
GRC,2020,8.42728042228222
GRC,2021,8.66558957724326
GRD,2011,3.37761668973587
GRD,2012,3.24677730034079
GRD,2013,3.38055532357246
GRD,2014,3.42091148457563
GRD,2015,3.41912092484175
GRD,2016,3.35330009803135
GRD,2017,3.08059288992712
GRD,2018,3.11659612838496
GRD,2019,3.37198335983592
GRD,2020,3.1289822199978
GRD,2021,3.31380543350618
GRL,2011,5.30942749495216
GRL,2012,5.18837032381834
GRL,2013,5.0691335919626
GRL,2014,4.36398971851295
GRL,2015,4.05976043488087
GRL,2016,4.57426318475392
GRL,2017,2.53599519886982
GRL,2018,5.12746098952638
GRL,2019,3.32159436529534
GRL,2020,3.37651906171444
GRL,2021,2.90652234822232
GTM,2011,18.9568997751997
GTM,2012,19.4267259519628
GTM,2013,14.4164226540723
GTM,2014,14.0766487906713
GTM,2015,14.326328695069
GTM,2016,14.190600806824
GTM,2017,14.1404419045845
GTM,2018,13.9542763714142
GTM,2019,13.8112907260869
GTM,2020,14.1081589463862
GTM,2021,13.9283829228936
GUM,2011,
GUM,2012,
GUM,2013,
GUM,2014,
GUM,2015,
GUM,2016,
GUM,2017,
GUM,2018,
GUM,2019,
GUM,2020,
GUM,2021,
GUY,2011,6.01840110369443
GUY,2012,6.01570949241623
GUY,2013,6.3459503155219
GUY,2014,6.04622180080549
GUY,2015,5.9391007109179
GUY,2016,4.96674325925782
GUY,2017,4.78930094706975
GUY,2018,4.66840695363972
GUY,2019,5.04918288096454
GUY,2020,4.24402392446419
GUY,2021,3.13504926250739
HKG,2011,1.58072403757179
HKG,2012,1.5021656221052
HKG,2013,1.41027589609527
HKG,2014,1.2338468277725
HKG,2015,1.11396500825592
HKG,2016,1.07781344078812
HKG,2017,1.02642830098086
HKG,2018,0.972374903409678
HKG,2019,1.03218885477863
HKG,2020,0.953922818394398
HKG,2021,0.912665495804877
HND,2011,17.1943940174517
HND,2012,17.6861395577953
HND,2013,17.2942592461772
HND,2014,17.2545874850923
HND,2015,17.5431120239302
HND,2016,17.1467725059127
HND,2017,17.1266629002784
HND,2018,16.8927082911441
HND,2019,16.5344925692041
HND,2020,16.2334694093705
HND,2021,16.2151646162406
HRV,2011,13.6597627676113
HRV,2012,13.514937862597
HRV,2013,12.6084454384279
HRV,2014,12.7311178157245
HRV,2015,12.7361539594217
HRV,2016,12.874923346888
HRV,2017,12.7593550106164
HRV,2018,12.2987948004737
HRV,2019,11.9940431374938
HRV,2020,12.1555164335867
HRV,2021,11.6570943256848
HTI,2011,14.654058030893
HTI,2012,16.126593068017
HTI,2013,15.7667416258762
HTI,2014,16.6212186395581
HTI,2015,16.9685346386874
HTI,2016,16.3668351199332
HTI,2017,16.3846226379273
HTI,2018,16.6906371233964
HTI,2019,16.7496682778704
HTI,2020,17.6377718833833
HTI,2021,19.3650365527546
HUN,2011,18.4377347949251
HUN,2012,18.4725080648162
HUN,2013,18.7141313676444
HUN,2014,19.438228788326
HUN,2015,20.215286547804
HUN,2016,19.605726746561
HUN,2017,19.1264888029734
HUN,2018,18.5033366208224
HUN,2019,17.4329538120912
HUN,2020,17.3085871465959
HUN,2021,16.7329079767572
IDN,2011,21.7608545038476
IDN,2012,21.4509550553875
IDN,2013,21.0286886817218
IDN,2014,21.0751760505565
IDN,2015,20.9857874310206
IDN,2016,20.5229746805052
IDN,2017,20.1600223614347
IDN,2018,19.8631933835963
IDN,2019,19.7035390875513
IDN,2020,19.8664218856304
IDN,2021,19.2434077817738
IMN,2011,
IMN,2012,3.59071492946426
IMN,2013,3.19856805330679
IMN,2014,2.65466493932643
IMN,2015,2.67986624173742
IMN,2016,2.41021878808676
IMN,2017,2.08077062437133
IMN,2018,2.15980428944063
IMN,2019,2.14283159203438
