country,year,tertiary_enrolment_pct
BRN,2016,31.5120601654053
BRN,2017,34.9116706848145
BRN,2018,31.5352935791016
BRN,2019,31.3982181549072
BRN,2020,32.6983299255371
BRN,2021,30.2181224822998
BTN,2011,7.69609975814819
BTN,2012,7.59584522247314
BTN,2013,10.3402395248413
BTN,2014,
BTN,2015,
BTN,2016,
BTN,2017,14.7713375091553
BTN,2018,14.8788833618164
BTN,2019,15.9078016281128
BTN,2020,16.850284576416
BTN,2021,17.706148147583
BWA,2011,16.9406700134277
BWA,2012,20.8391494750977
BWA,2013,25.6314506530762
BWA,2014,24.6215991973877
BWA,2015,27.1673908233643
BWA,2016,23.2882499694824
BWA,2017,22.4400691986084
BWA,2018,
BWA,2019,22.9742908477783
BWA,2020,24.0127906799316
BWA,2021,22.9046497344971
CAF,2011,2.89123010635376
CAF,2012,2.72516989707947
CAF,2013,
CAF,2014,
CAF,2015,
CAF,2016,
CAF,2017,
CAF,2018,
CAF,2019,
CAF,2020,
CAF,2021,
CAN,2011,63.154899597168
CAN,2012,63.6187591552734
CAN,2013,65.774299621582
CAN,2014,67.2278594970703
CAN,2015,67.4031677246094
CAN,2016,69.5068588256836
CAN,2017,70.6271591186523
CAN,2018,69.5775985717773
CAN,2019,72.8150634765625
CAN,2020,74.1571426391602
CAN,2021,77.8022918701172
CHE,2011,53.1352806091309
CHE,2012,54.835620880127
CHE,2013,56.1812400817871
CHE,2014,58.0650596618652
CHE,2015,60.8185615539551
CHE,2016,61.1939888000488
CHE,2017,62.4597206115723
CHE,2018,64.3533935546875
CHE,2019,66.3093414306641
CHE,2020,68.0676422119141
CHE,2021,71.893928527832
CHI,2011,
CHI,2012,
CHI,2013,
CHI,2014,
CHI,2015,
CHI,2016,
CHI,2017,
CHI,2018,
CHI,2019,
CHI,2020,
CHI,2021,
CHL,2011,70.8241806030273
CHL,2012,75.0770721435547
CHL,2013,79.8703384399414
CHL,2014,83.6629791259766
CHL,2015,86.4181137084961
CHL,2016,88.8458862304688
CHL,2017,89.921989440918
CHL,2018,91.1974792480469
CHL,2019,92.0659713745117
CHL,2020,89.1124877929688
CHL,2021,96.2227935791016
CHN,2011,26.8075294494629
CHN,2012,29.3250408172607
CHN,2013,32.7620315551758
CHN,2014,43.8821907043457
CHN,2015,47.4353790283203
CHN,2016,49.7083587646484
CHN,2017,51.5827713012695
CHN,2018,54.0076217651367
CHN,2019,57.2754402160645
CHN,2020,62.2367782592773
CHN,2021,67.3876190185547
CIV,2011,3.30475997924805
CIV,2012,
CIV,2013,8.12195014953613
CIV,2014,8.36830043792725
CIV,2015,8.89927959442139
CIV,2016,9.09276962280273
CIV,2017,9.47000026702881
CIV,2018,
CIV,2019,9.91261005401611
CIV,2020,9.77698040008545
CIV,2021,10.2318000793457
CMR,2011,12.2482299804688
CMR,2012,13.2559003829956
CMR,2013,15.4463300704956
CMR,2014,16.4135303497314
CMR,2015,16.9564609527588
CMR,2016,12.45934009552
CMR,2017,12.7472696304321
CMR,2018,14.3037796020508
CMR,2019,14.8440399169922
CMR,2020,15.3162603378296
CMR,2021,16.9050903320312
COD,2011,7.69432020187378
COD,2012,7.80960988998413
COD,2013,6.54968023300171
COD,2014,
COD,2015,
COD,2016,6.07901000976562
COD,2017,
COD,2018,
COD,2019,
COD,2020,6.66692018508911
COD,2021,
COG,2011,7.91929006576538
COG,2012,9.07367992401123
COG,2013,8.57032012939453
COG,2014,
COG,2015,11.5911245346069
COG,2016,
COG,2017,12.2616300582886
COG,2018,
COG,2019,
COG,2020,
COG,2021,
COL,2011,45.2873306274414
COL,2012,47.4669914245605
COL,2013,50.7474899291992
COL,2014,53.1794395446777
COL,2015,54.7961311340332
COL,2016,57.1437492370605
COL,2017,58.3960418701172
COL,2018,57.3205413818359
COL,2019,56.6663017272949
COL,2020,55.7331085205078
COL,2021,58.3159217834473
COM,2011,8.7821798324585
COM,2012,9.47585010528564
COM,2013,9.46988964080811
COM,2014,9.6282901763916
COM,2015,
COM,2016,
COM,2017,
COM,2018,
COM,2019,
COM,2020,
COM,2021,
CPV,2011,19.6212100982666
CPV,2012,19.3967304229736
CPV,2013,21.2792301177979
CPV,2014,21.7901191711426
CPV,2015,20.5760192871094
CPV,2016,21.0570201873779
CPV,2017,21.1641502380371
CPV,2018,20.2174491882324
CPV,2019,
CPV,2020,
CPV,2021,
CRI,2011,44.9357299804688
CRI,2012,47.3161315917969
CRI,2013,47.8412284851074
CRI,2014,50.7579116821289
CRI,2015,51.6519317626953
CRI,2016,52.1316299438477
CRI,2017,54.4580307006836
CRI,2018,52.8686790466309
CRI,2019,54.7189712524414
CRI,2020,
CRI,2021,
CUB,2011,79.0247268676758
CUB,2012,61.7317886352539
CUB,2013,47.9959983825684
CUB,2014,40.5119895935059
CUB,2015,36.2177200317383
CUB,2016,34.4567909240723
CUB,2017,40.4316596984863
CUB,2018,41.5943794250488
CUB,2019,43.9937782287598
CUB,2020,45.9299087524414
CUB,2021,51.0785484313965
CUW,2011,23.1361083984375
CUW,2012,23.9158172607422
CUW,2013,23.0841999053955
CUW,2014,23.6740646362305
CUW,2015,19.0026397705078
CUW,2016,18.3206882476807
CUW,2017,16.5101642608643
CUW,2018,15.8748922348022
CUW,2019,15.2812013626099
CUW,2020,14.8785667419434
CUW,2021,15.7453107833862
CYM,2011,39.3613319396973
CYM,2012,35.3608589172363
CYM,2013,33.7650871276855
CYM,2014,33.4268074035645
CYM,2015,30.6787090301514
CYM,2016,31.5861320495605
CYM,2017,33.5451774597168
CYM,2018,33.2294616699219
CYM,2019,39.876033782959
CYM,2020,47.5511474609375
CYM,2021,48.1794548034668
CYP,2011,46.5397300720215
CYP,2012,45.8635902404785
CYP,2013,47.5252418518066
CYP,2014,53.1043510437012
CYP,2015,60.1012306213379
CYP,2016,67.1711120605469
CYP,2017,75.9408111572266
CYP,2018,81.3370819091797
CYP,2019,88.4853286743164
CYP,2020,92.9377593994141
CYP,2021,96.5377883911133
CZE,2011,66.7968215942383
CZE,2012,66.9287719726562
CZE,2013,66.3243179321289
CZE,2014,67.3959732055664
CZE,2015,67.2303619384766
CZE,2016,67.5056381225586
CZE,2017,67.7142181396484
CZE,2018,66.7902221679688
CZE,2019,66.8802185058594
CZE,2020,67.1843719482422
CZE,2021,69.8369293212891
DEU,2011,
DEU,2012,
DEU,2013,60.8984489440918
DEU,2014,65.1844787597656
DEU,2015,68.23291015625
DEU,2016,67.9464111328125
DEU,2017,68.4692306518555
DEU,2018,69.1634292602539
DEU,2019,72.705078125
DEU,2020,72.3894195556641
DEU,2021,75.6655426025391
DJI,2011,5.21012020111084
DJI,2012,
DJI,2013,
DJI,2014,
DJI,2015,
DJI,2016,
DJI,2017,
DJI,2018,
DJI,2019,
DJI,2020,
DJI,2021,
DMA,2011,
DMA,2012,
DMA,2013,
DMA,2014,
DMA,2015,
DMA,2016,
DMA,2017,
DMA,2018,
DMA,2019,
DMA,2020,
DMA,2021,
DNK,2011,75.9300231933594
DNK,2012,77.7465515136719
DNK,2013,80.4186782836914
DNK,2014,81.3143615722656
DNK,2015,83.300407409668
DNK,2016,82.1714935302734
DNK,2017,81.3220062255859
DNK,2018,81.1405487060547
DNK,2019,81.6945877075195
DNK,2020,82.6643295288086
DNK,2021,83.982292175293
DOM,2011,47.6470642089844
DOM,2012,48.6290016174316
DOM,2013,46.3571929931641
DOM,2014,49.3192710876465
DOM,2015,51.7471084594727
DOM,2016,54.4990005493164
DOM,2017,59.9155883789062
DOM,2018,63.146240234375
DOM,2019,64.3841323852539
DOM,2020,58.7264099121094
DOM,2021,56.4690818786621
DZA,2011,32.6073913574219
DZA,2012,33.7081413269043
DZA,2013,35.4959411621094
DZA,2014,36.0622482299805
DZA,2015,38.3309783935547
DZA,2016,44.1052894592285
DZA,2017,49.3779106140137
DZA,2018,53.1637001037598
DZA,2019,54.1856307983398
DZA,2020,53.6140289306641
DZA,2021,54.2099914550781
ECU,2011,
ECU,2012,39.2524681091309
ECU,2013,39.7734413146973
ECU,2014,
ECU,2015,44.5371513366699
ECU,2016,
ECU,2017,
ECU,2018,47.3311805725098
ECU,2019,47.2627792358398
ECU,2020,56.9066314697266
ECU,2021,
EGY,2011,25.8721904754639
EGY,2012,26.4579601287842
EGY,2013,28.5217609405518
EGY,2014,29.1688709259033
EGY,2015,32.8131103515625
EGY,2016,31.9304790496826
EGY,2017,33.1621017456055
EGY,2018,36.7171516418457
EGY,2019,
EGY,2020,40.012939453125
EGY,2021,
ERI,2011,
ERI,2012,
ERI,2013,
ERI,2014,3.88660001754761
ERI,2015,3.30574011802673
ERI,2016,3.00972008705139
ERI,2017,
ERI,2018,
ERI,2019,
ERI,2020,
ERI,2021,
ESP,2011,80.7240905761719
ESP,2012,82.89208984375
ESP,2013,85.2132568359375
ESP,2014,88.0015563964844
ESP,2015,88.5742492675781
ESP,2016,89.8067779541016
ESP,2017,91.8877410888672
ESP,2018,92.1748886108398
ESP,2019,91.020263671875
ESP,2020,90.9548492431641
ESP,2021,94.5903778076172
EST,2011,71.0235290527344
EST,2012,72.9364700317383
EST,2013,75.4523162841797
EST,2014,76.2024536132812
EST,2015,74.5832824707031
EST,2016,73.0334320068359
EST,2017,72.1369781494141
EST,2018,72.0659637451172
EST,2019,72.7060317993164
EST,2020,72.0443572998047
EST,2021,73.1502075195312
ETH,2011,7.17573022842407
ETH,2012,7.59986019134521
ETH,2013,
ETH,2014,7.73872995376587
ETH,2015,
ETH,2016,
ETH,2017,
ETH,2018,
ETH,2019,
ETH,2020,
ETH,2021,
FIN,2011,93.2884292602539
FIN,2012,91.5533828735352
FIN,2013,91.2365264892578
FIN,2014,89.9938812255859
FIN,2015,89.6573791503906
FIN,2016,89.3280029296875
FIN,2017,90.6983871459961
FIN,2018,92.3850021362305
FIN,2019,94.5891189575195
FIN,2020,96.4726333618164
FIN,2021,100.868072509766
FJI,2011,
FJI,2012,
FJI,2013,
FJI,2014,69.2255630493164
FJI,2015,68.3497772216797
FJI,2016,77.8562698364258
FJI,2017,82.9545288085938
FJI,2018,79.9261474609375
FJI,2019,78.2611541748047
FJI,2020,84.2023696899414
FJI,2021,76.6493606567383
FRA,2011,55.6257286071777
FRA,2012,57.9090118408203
FRA,2013,59.8487586975098
FRA,2014,61.5104789733887
FRA,2015,62.7859306335449
FRA,2016,64.7276763916016
FRA,2017,65.8022308349609
FRA,2018,67.5435180664062
FRA,2019,67.7331314086914
FRA,2020,68.8709411621094
FRA,2021,69.9397888183594
FRO,2011,
FRO,2012,
FRO,2013,
FRO,2014,
FRO,2015,
FRO,2016,
FRO,2017,
FRO,2018,
FRO,2019,
FRO,2020,
FRO,2021,
FSM,2011,
FSM,2012,
FSM,2013,
FSM,2014,
FSM,2015,
FSM,2016,
FSM,2017,
FSM,2018,
FSM,2019,
FSM,2020,
FSM,2021,
GAB,2011,
GAB,2012,
GAB,2013,
GAB,2014,
GAB,2015,
GAB,2016,
GAB,2017,
GAB,2018,
GAB,2019,19.6197319030762
GAB,2020,
GAB,2021,14.7383832931519
GBR,2011,59.3426704406738
GBR,2012,59.1499404907227
GBR,2013,56.7628898620605
GBR,2014,56.4879112243652
GBR,2015,56.3971290588379
GBR,2016,58.019100189209
GBR,2017,59.5547981262207
GBR,2018,61.0918807983398
GBR,2019,65.5249404907227
GBR,2020,69.5303802490234
GBR,2021,77.0768814086914
GEO,2011,34.3632888793945
GEO,2012,32.4973793029785
GEO,2013,39.4706687927246
GEO,2014,45.7736511230469
GEO,2015,51.1823806762695
GEO,2016,57.3850593566895
GEO,2017,62.7497596740723
GEO,2018,66.0417785644531
GEO,2019,69.0164108276367
GEO,2020,71.3107528686523
GEO,2021,76.8213119506836
GHA,2011,11.156060218811
GHA,2012,11.4314603805542
GHA,2013,11.763578414917
GHA,2014,15.2124500274658
GHA,2015,15.726619720459
GHA,2016,14.2144002914429
GHA,2017,16.3660793304443
GHA,2018,16.0154399871826
GHA,2019,17.4338893890381
GHA,2020,18.6487197875977
GHA,2021,19.1863193511963
GIB,2011,
GIB,2012,
GIB,2013,
GIB,2014,
GIB,2015,
GIB,2016,
GIB,2017,
GIB,2018,
GIB,2019,
GIB,2020,
GIB,2021,
GIN,2011,10.6762504577637
GIN,2012,10.0537395477295
GIN,2013,10.4762001037598
GIN,2014,10.891300201416
GIN,2015,8.70392799377441
GIN,2016,8.63794803619385
GIN,2017,8.52771759033203
GIN,2018,7.59974813461304
GIN,2019,6.84396314620972
GIN,2020,5.77144193649292
GIN,2021,6.7185697555542
GMB,2011,2.94032001495361
GMB,2012,2.66229009628296
GMB,2013,
GMB,2014,
GMB,2015,
GMB,2016,
GMB,2017,
GMB,2018,
GMB,2019,
GMB,2020,
GMB,2021,
GNB,2011,
GNB,2012,
GNB,2013,
GNB,2014,
GNB,2015,
GNB,2016,
GNB,2017,
GNB,2018,
GNB,2019,
GNB,2020,
GNB,2021,
GNQ,2011,
GNQ,2012,
GNQ,2013,
GNQ,2014,
GNQ,2015,
GNQ,2016,
GNQ,2017,
GNQ,2018,6.16062211990356
GNQ,2019,5.37322235107422
GNQ,2020,
GNQ,2021,
GRC,2011,105.812690734863
GRC,2012,110.122978210449
GRC,2013,112.705833435059
GRC,2014,119.104209899902
GRC,2015,
GRC,2016,131.403213500977
GRC,2017,135.333923339844
GRC,2018,140.950317382812
GRC,2019,143.96272277832
GRC,2020,143.693344116211
GRC,2021,150.605484008789
GRD,2011,
