country,year,age1564_pct
ASM,2012,62.3676338343519
ASM,2013,62.6652594156205
ASM,2014,62.8595743089066
ASM,2015,63.0186466961685
ASM,2016,63.184641445511
ASM,2017,63.351490714535
ASM,2018,63.509040729937
ASM,2019,63.6389890258719
ASM,2020,63.9620992132472
ASM,2021,64.4418486541392
ATG,2011,69.5043552796182
ATG,2012,69.8922759569104
ATG,2013,70.2382912524343
ATG,2014,70.4962541542275
ATG,2015,70.7305752217338
ATG,2016,70.9122030921762
ATG,2017,70.9963744086307
ATG,2018,71.0825286496711
ATG,2019,71.1197578901859
ATG,2020,71.0314003876053
ATG,2021,70.877324064148
AUS,2011,67.2186509873875
AUS,2012,66.9662425056812
AUS,2013,66.700299430582
AUS,2014,66.4491289382527
AUS,2015,66.1974159681463
AUS,2016,65.9615614705209
AUS,2017,65.7711179415292
AUS,2018,65.5972081360588
AUS,2019,65.3937724215717
AUS,2020,65.1015714818381
AUS,2021,64.8273784315574
AUT,2011,67.6180439804748
AUT,2012,67.5601644337772
AUT,2013,67.4266821192924
AUT,2014,67.3108310981136
AUT,2015,67.234719049435
AUT,2016,67.1339749165576
AUT,2017,66.974326831199
AUT,2018,66.8074529749847
AUT,2019,66.6368554183168
AUT,2020,66.4370522356064
AUT,2021,66.1764816581673
AZE,2011,72.0939429460413
AZE,2012,72.0406993018106
AZE,2013,71.6592530898028
AZE,2014,71.2018299395149
AZE,2015,70.7521032313631
AZE,2016,70.2891585164324
AZE,2017,69.9448498293551
AZE,2018,69.8692138262529
AZE,2019,69.825581884135
AZE,2020,69.7266672756005
AZE,2021,69.708000115884
BDI,2011,52.3536120374012
BDI,2012,52.0409461695939
BDI,2013,51.7106229076444
BDI,2014,51.3816362371271
BDI,2015,50.7329704786026
BDI,2016,50.0141465984415
BDI,2017,49.7345082830426
BDI,2018,49.8778863700716
BDI,2019,50.2513129688442
BDI,2020,50.6081895938159
BDI,2021,51.0189922371954
BEL,2011,65.771386607117
BEL,2012,65.5288562215249
BEL,2013,65.2910824069226
BEL,2014,65.0395058250497
BEL,2015,64.8430252778753
BEL,2016,64.6607620134318
BEL,2017,64.4426328280277
BEL,2018,64.2447525310394
BEL,2019,64.0794211416653
BEL,2020,63.9755896544114
BEL,2021,63.8651840723626
BEN,2011,53.1738379185632
BEN,2012,53.2872357685967
BEN,2013,53.3802257734234
BEN,2014,53.4710165776466
BEN,2015,53.5644826221245
BEN,2016,53.6566169066319
BEN,2017,53.7641385473821
BEN,2018,53.9063205647746
BEN,2019,54.0897463650396
BEN,2020,54.3068570880759
BEN,2021,54.5541005696013
BFA,2011,51.6697037338101
BFA,2012,51.6719555176314
BFA,2013,51.7114608653578
BFA,2014,51.7927902530963
BFA,2015,51.9206377296387
BFA,2016,52.0971154917605
BFA,2017,52.3179781131451
BFA,2018,52.5907037810603
BFA,2019,52.9380433430521
BFA,2020,53.3844208698114
BFA,2021,53.904178280731
BGD,2011,62.0740346987153
BGD,2012,62.4844425603217
BGD,2013,62.9494570158261
BGD,2014,63.4371252223876
BGD,2015,63.9150578117155
BGD,2016,64.3617117778247
BGD,2017,64.6648001467869
BGD,2018,64.7973177686173
BGD,2019,64.8612797816401
BGD,2020,64.9064095313604
BGD,2021,64.9516858651805
BGR,2011,67.9655488971921
BGR,2012,67.4917027281691
BGR,2013,66.9753508090845
BGR,2014,66.4196171095264
BGR,2015,65.8828672924077
BGR,2016,65.3990271954816
BGR,2017,64.9588436261308
BGR,2018,64.5280031853111
BGR,2019,64.1335371141353
BGR,2020,63.8814581406739
BGR,2021,63.8135029889597
BHR,2011,77.3876548816303
BHR,2012,77.8244401271723
BHR,2013,77.7848127947515
BHR,2014,77.0440675538981
BHR,2015,76.9024568320374
BHR,2016,77.3742239109572
BHR,2017,77.608595170699
BHR,2018,77.3842993458645
BHR,2019,76.895078686694
BHR,2020,76.8265235048484
BHR,2021,77.2446859974956
BHS,2011,67.7715486281673
BHS,2012,67.9851492597934
BHS,2013,68.176396545218
BHS,2014,68.3452437627192
BHS,2015,68.5149599127019
BHS,2016,68.7082131293075
BHS,2017,68.9149391141785
BHS,2018,69.1191505344172
BHS,2019,69.3259888845112
BHS,2020,69.5367709747703
BHS,2021,69.7697623198351
BIH,2011,69.1344333839552
BIH,2012,69.0044599438137
BIH,2013,68.9007380238331
BIH,2014,68.7408428286462
BIH,2015,68.4674654164134
BIH,2016,68.1126823098051
BIH,2017,67.6985985141523
BIH,2018,67.2051520519634
BIH,2019,66.6702435755379
BIH,2020,66.193927015007
BIH,2021,65.8403513813568
BLR,2011,71.2520882300624
BLR,2012,70.9909034339942
BLR,2013,70.5764717728536
BLR,2014,70.0684624749577
BLR,2015,69.5172848567025
BLR,2016,68.9918011391333
BLR,2017,68.4886180343404
BLR,2018,68.079682439857
BLR,2019,67.6546230933346
BLR,2020,67.2194165637181
BLR,2021,66.8571610783922
BLZ,2011,61.2875727929899
BLZ,2012,62.03986675199
BLZ,2013,62.7488459635802
BLZ,2014,63.4305612277798
BLZ,2015,64.0869635986563
BLZ,2016,64.7671405656627
BLZ,2017,65.38666109327
BLZ,2018,65.8339174150145
BLZ,2019,66.2083023934209
BLZ,2020,66.6198410231019
BLZ,2021,67.0852024742852
BMU,2011,69.4833875965951
BMU,2012,69.0954655437891
BMU,2013,68.8415770722078
BMU,2014,68.7245195107746
BMU,2015,68.5882436361058
BMU,2016,68.2931826599526
BMU,2017,67.9113222237077
BMU,2018,67.5604330184393
BMU,2019,67.1486733118068
BMU,2020,66.6886707464819
BMU,2021,66.2224662789259
BOL,2011,60.4436748962139
BOL,2012,60.7689737934521
BOL,2013,61.0995583241264
BOL,2014,61.4525672376484
BOL,2015,61.8000754445988
BOL,2016,62.1216939737896
BOL,2017,62.42532837796
BOL,2018,62.7195359063944
BOL,2019,63.0065128086121
BOL,2020,63.326175000896
BOL,2021,63.6895244714713
BRA,2011,68.8890267559546
BRA,2012,69.1357813616712
BRA,2013,69.3600959635388
BRA,2014,69.5321464348522
BRA,2015,69.6409897160951
BRA,2016,69.7156525862543
BRA,2017,69.7489521976535
BRA,2018,69.7196181499875
BRA,2019,69.6671137738846
BRA,2020,69.6446402012395
BRA,2021,69.6182628596073
BRB,2011,68.0094083052376
BRB,2012,67.9879034078086
BRB,2013,67.957430716871
BRB,2014,67.9205526894391
BRB,2015,67.8941897559052
BRB,2016,67.887946065326
BRB,2017,67.8255422581209
BRB,2018,67.6793351157153
BRB,2019,67.4642390405661
BRB,2020,67.167676021839
BRB,2021,66.8376180459442
BRN,2011,71.325789300393
BRN,2012,71.5334361550117
BRN,2013,71.7757938920531
BRN,2014,72.023548861969
BRN,2015,72.2660325453002
BRN,2016,72.4604971419483
BRN,2017,72.6002375384729
BRN,2018,72.6994274907237
BRN,2019,72.7649769585253
BRN,2020,72.7870926356186
BRN,2021,72.7380094549616
BTN,2011,65.967954980215
BTN,2012,66.3908560052253
BTN,2013,66.7395587592534
BTN,2014,67.0640444281068
BTN,2015,67.4120801816861
BTN,2016,67.7742403050814
BTN,2017,68.3439508599965
BTN,2018,69.1310007515541
BTN,2019,69.9085018252565
BTN,2020,70.6085407126698
BTN,2021,71.2031146127722
BWA,2011,62.576267720648
BWA,2012,62.4265721149389
BWA,2013,62.2125420280681
BWA,2014,62.1027474581546
BWA,2015,62.0886517467422
BWA,2016,62.1749030271721
BWA,2017,62.3471212270271
BWA,2018,62.5862659140957
BWA,2019,62.8846829208051
BWA,2020,63.2353062384254
BWA,2021,63.545526112348
CAF,2011,51.8182444485749
CAF,2012,51.1986515278751
CAF,2013,50.5153670963349
CAF,2014,49.6389607850178
CAF,2015,49.0395620696385
CAF,2016,48.9686631215826
CAF,2017,48.87737285649
CAF,2018,48.7904355645416
CAF,2019,48.7913178211798
CAF,2020,48.887967352272
CAF,2021,48.7749163748753
CAN,2011,69.148336286437
CAN,2012,68.8517946416003
CAN,2013,68.4998731704546
CAN,2014,68.1358280352841
CAN,2015,67.7571212622664
CAN,2016,67.3902081027321
CAN,2017,67.0699290855306
CAN,2018,66.7853309042324
CAN,2019,66.4846890068848
CAN,2020,66.1382867429556
CAN,2021,65.7746528539238
CHE,2011,67.8789591820399
CHE,2012,67.7253003887459
CHE,2013,67.569206651867
CHE,2014,67.4070238883851
CHE,2015,67.2522559933481
CHE,2016,67.0852228581568
CHE,2017,66.8710108843209
CHE,2018,66.6250290837812
CHE,2019,66.3866169304802
CHE,2020,66.1965690619318
CHE,2021,65.9929595917595
CHI,2011,68.6474877353145
CHI,2012,68.1981743822601
CHI,2013,67.7931109085009
CHI,2014,67.4813260286432
CHI,2015,67.2205414962574
CHI,2016,66.9792899769346
CHI,2017,66.7014566134877
CHI,2018,66.4673127229849
CHI,2019,66.3239555662883
CHI,2020,66.1901338763381
CHI,2021,66.1007190792906
CHL,2011,68.6502919535999
CHL,2012,68.7794974165082
CHL,2013,68.8419518588406
CHL,2014,68.8459541557848
CHL,2015,68.8110909659556
CHL,2016,68.7957087507807
CHL,2017,68.8509010584832
CHL,2018,68.9280916071827
CHL,2019,68.97100513477
CHL,2020,68.9603700944275
CHL,2021,68.9469814817118
CHN,2011,72.7988185445213
CHN,2012,72.6134379386083
CHN,2013,72.3383307205597
CHN,2014,72.0051656801854
CHN,2015,71.6284345359877
CHN,2016,71.2044525051679
CHN,2017,70.6659121055216
CHN,2018,70.1553162360731
CHN,2019,69.74115264804
CHN,2020,69.3999249325134
CHN,2021,69.2124049434275
CIV,2011,54.3529774247885
CIV,2012,54.8848348311622
CIV,2013,55.3222585566853
CIV,2014,55.4196918298969
CIV,2015,55.2565346841825
CIV,2016,55.1553133893468
CIV,2017,55.1091077307627
CIV,2018,55.1358501698895
CIV,2019,55.2137233737626
CIV,2020,55.3233038967629
CIV,2021,55.5125937101364
CMR,2011,53.363960757113
CMR,2012,53.4430044043765
CMR,2013,53.5503581471515
CMR,2014,53.7621895990157
CMR,2015,53.994740112473
CMR,2016,54.1334317153056
CMR,2017,54.2143740534314
CMR,2018,54.311618102486
CMR,2019,54.4719742477239
CMR,2020,54.6793776767362
CMR,2021,54.9180882270139
COD,2011,50.8868579478009
COD,2012,50.9083464819355
COD,2013,50.9022746520143
COD,2014,50.8944789553473
COD,2015,50.8833816366305
COD,2016,50.9689468041245
COD,2017,51.0731408298973
COD,2018,51.0356303771569
COD,2019,50.9289970562073
COD,2020,50.8613314066326
COD,2021,50.832061912679
COG,2011,56.6438901765051
COG,2012,56.352160659853
COG,2013,55.9893261389154
COG,2014,55.6797792551267
COG,2015,55.4321113712672
COG,2016,55.2790445101767
COG,2017,55.2299836423435
COG,2018,55.2471969415942
COG,2019,55.3301240719353
COG,2020,55.4746344404511
COG,2021,55.658794032704
COL,2011,67.0813686126444
COL,2012,67.4426133978595
COL,2013,67.7967037079735
COL,2014,68.1178419736866
COL,2015,68.40138641436
COL,2016,68.6955683932159
COL,2017,69.041951439359
COL,2018,69.4027046556989
COL,2019,69.6869318607033
COL,2020,69.8711687670931
COL,2021,69.9880002555668
COM,2011,54.7959302812938
COM,2012,55.3455359546499
COM,2013,55.684957824165
COM,2014,55.8210266302648
COM,2015,55.9251502032526
COM,2016,56.046719811902
COM,2017,56.3103838597961
COM,2018,56.6662994595575
COM,2019,56.9788374452375
COM,2020,57.2645102899845
COM,2021,57.5402924437269
CPV,2011,63.8459741145946
CPV,2012,64.647967106484
CPV,2013,65.2871296793401
CPV,2014,65.7685397271852
CPV,2015,66.0728522122158
CPV,2016,66.1794989605983
CPV,2017,66.1254881622483
CPV,2018,65.9876513152128
CPV,2019,65.8103224250346
CPV,2020,65.6218093007396
CPV,2021,65.871800777704
CRI,2011,68.0458814885485
CRI,2012,68.2454627622799
CRI,2013,68.4238638023794
CRI,2014,68.5844636980952
CRI,2015,68.7112504393645
CRI,2016,68.8045144876282
CRI,2017,68.8412507833526
CRI,2018,68.8109769257363
CRI,2019,68.7652107333185
CRI,2020,68.778633459931
CRI,2021,68.8374526616913
CUB,2011,69.541831839131
CUB,2012,69.4125956020058
CUB,2013,69.2751590025551
CUB,2014,69.177554524277
CUB,2015,69.1005980497939
CUB,2016,69.0352774443146
CUB,2017,68.9697496290173
CUB,2018,68.8443538601961
CUB,2019,68.6787371406008
CUB,2020,68.5249769289699
CUB,2021,68.4894721744236
CUW,2011,67.7273185928888
CUW,2012,67.803157436758
CUW,2013,67.6762165177887
CUW,2014,67.5104679840269
CUW,2015,67.3171800350515
CUW,2016,67.1378123463412
CUW,2017,67.0164850815353
CUW,2018,68.5651504679665
CUW,2019,69.3668455179036
CUW,2020,68.7533104887092
CUW,2021,68.7172347549706
CYM,2011,76.3543830307608
CYM,2012,76.2485670030016
CYM,2013,76.2100417696701
CYM,2014,76.1911885705737
CYM,2015,76.1787727622987
CYM,2016,76.175307644155
CYM,2017,76.1518853964097
CYM,2018,76.1064899416899
CYM,2019,76.0682935523638
CYM,2020,76.0812119182639
CYM,2021,75.8905965838177
CYP,2011,71.8255025654333
CYP,2012,71.8250518921878
CYP,2013,71.7655281929563
CYP,2014,71.6676353521237
CYP,2015,71.5197152279025
CYP,2016,71.326455758874
CYP,2017,71.117190760722
CYP,2018,70.908704590838
CYP,2019,70.6890608830614
CYP,2020,70.4395285842361
CYP,2021,70.1591161068193
CZE,2011,69.5092644845973
CZE,2012,68.7404703476191
CZE,2013,67.9917611396456
CZE,2014,67.2980768549652
CZE,2015,66.6295181305301
CZE,2016,65.9601528606104
CZE,2017,65.3001802474571
CZE,2018,64.6915656051411
CZE,2019,64.1400490294769
CZE,2020,63.7032085719896
CZE,2021,63.3939300705344
DEU,2011,65.8994933869984
DEU,2012,65.9715437998931
DEU,2013,65.9544693115349
DEU,2014,65.8621937797938
DEU,2015,65.7365353514053
DEU,2016,65.5385099359924
DEU,2017,65.2493405041228
DEU,2018,64.9876223341919
DEU,2019,64.709009583285
DEU,2020,64.3935455490144
DEU,2021,64.007731691245
DJI,2011,60.3106822728195
DJI,2012,60.6448943493518
DJI,2013,60.9950808494305
DJI,2014,61.3899228845612
DJI,2015,61.8426404446479
DJI,2016,62.3549009158167
DJI,2017,62.9089421576058
DJI,2018,63.4764834188838
DJI,2019,64.0188976117585
DJI,2020,64.5163698319336
DJI,2021,64.9610969205742
DMA,2011,65.9908621576025
DMA,2012,66.5706948312656
DMA,2013,67.3886538047766
DMA,2014,68.2001619939465
DMA,2015,68.6784547649482
DMA,2016,68.6825224655743
DMA,2017,68.4830611783084
DMA,2018,68.6869724017045
DMA,2019,68.8415671658282
DMA,2020,68.9683749426546
DMA,2021,69.0634207315259
DNK,2011,65.1391017778439
DNK,2012,64.8353207706159
DNK,2013,64.6171531249485
DNK,2014,64.4747664425739
DNK,2015,64.3803658918722
DNK,2016,64.2825644561006
DNK,2017,64.1478791251183
DNK,2018,64.0075911860982
DNK,2019,63.8569667124335
DNK,2020,63.6927358686314
DNK,2021,63.5779425764326
DOM,2011,64.3475774741679
DOM,2012,64.572136132279
DOM,2013,64.7350689743038
DOM,2014,64.8892119186343
DOM,2015,65.0659009361821
DOM,2016,65.2322227997638
DOM,2017,65.3577258050953
DOM,2018,65.4341030676578
DOM,2019,65.4731826616995
DOM,2020,65.5074489249021
DOM,2021,65.5342478167008
DZA,2011,67.5684816420113
DZA,2012,67.3421404984508
DZA,2013,66.9223817569513
DZA,2014,66.3589408507156
DZA,2015,65.7623256885407
DZA,2016,65.1739647385905
DZA,2017,64.587146212269
DZA,2018,64.0409495016296
DZA,2019,63.5858047801217
DZA,2020,63.2634495033399
DZA,2021,63.0690613740293
ECU,2011,63.0970415320431
ECU,2012,63.3757966282722
ECU,2013,63.6707396710756
ECU,2014,63.9831015967478
ECU,2015,64.3119900284178
ECU,2016,64.6722079914688
ECU,2017,65.0447019080708
ECU,2018,65.4040358199557
ECU,2019,65.732908693337
ECU,2020,66.0443856227703
ECU,2021,66.352985667233
EGY,2011,62.1480040537446
EGY,2012,62.0961057401256
EGY,2013,62.0110954010074
EGY,2014,61.9034207116198
EGY,2015,61.7368302860934
EGY,2016,61.6008772488617
EGY,2017,61.5289800193223
EGY,2018,61.5446717092144
EGY,2019,61.6643683303097
EGY,2020,61.8346774314352
EGY,2021,62.0672499568481
ERI,2011,53.9711887836691
ERI,2012,54.110906248081
ERI,2013,54.2121198863959
ERI,2014,54.1210869507273
ERI,2015,53.9621052143488
ERI,2016,53.9574224453051
ERI,2017,54.0862800193122
ERI,2018,54.4596909163716
ERI,2019,54.941278207416
ERI,2020,55.5062854906639
ERI,2021,56.1255310530798
ESP,2011,67.8223406857849
ESP,2012,67.4834730652077
ESP,2013,67.0770392025555
ESP,2014,66.6930927877804
ESP,2015,66.4614550787613
ESP,2016,66.3143685616246
ESP,2017,66.1865982307919
ESP,2018,66.1319737035927
ESP,2019,66.1693765330282
ESP,2020,66.2408766587242
ESP,2021,66.2783015470184
EST,2011,66.9955155261488
EST,2012,66.5458455061787
EST,2013,66.0628361595682
EST,2014,65.5532115284544
EST,2015,65.0969209844087
EST,2016,64.6626626611412
EST,2017,64.2570788686562
EST,2018,63.9606434212114
EST,2019,63.6685115518553
EST,2020,63.3615345768253
EST,2021,63.1847055320839
ETH,2011,52.0383522399417
ETH,2012,52.5662496261565
ETH,2013,53.1134705274755
ETH,2014,53.6668811752551
ETH,2015,54.2131245567384
ETH,2016,54.7458515074501
ETH,2017,55.2530672521534
ETH,2018,55.7047451273376
ETH,2019,56.1010549033282
ETH,2020,56.4801956284521
ETH,2021,56.8415943336368
FIN,2011,65.6919391690164
FIN,2012,65.1075093394932
FIN,2013,64.5043907459626
FIN,2014,63.9319576160027
FIN,2015,63.4339270226978
FIN,2016,63.0282055999224
FIN,2017,62.6552811381026
FIN,2018,62.3153408434214
FIN,2019,62.0624967514881
FIN,2020,61.8489868728584
FIN,2021,61.6707046917791
FJI,2011,64.8892072572656
FJI,2012,65.0100528079823
FJI,2013,65.0830875672844
FJI,2014,65.1216318497098
FJI,2015,65.1603347783204
FJI,2016,65.2171098582846
FJI,2017,65.2999128715544
FJI,2018,65.4160579166576
FJI,2019,65.5568179892983
FJI,2020,65.7076297074308
FJI,2021,65.8882134064062
FRA,2011,64.4012852086265
FRA,2012,63.9822023210968
FRA,2013,63.6262148936628
FRA,2014,63.2660590407766
FRA,2015,62.9034115542196
FRA,2016,62.632173096763
FRA,2017,62.3980765439097
FRA,2018,62.1793955597294
FRA,2019,61.9811666181521
FRA,2020,61.8134010588151
FRA,2021,61.7040398746753
FRO,2011,63.2964075603955
FRO,2012,63.0616955355472
FRO,2013,62.7450574260297
FRO,2014,62.2946762767965
FRO,2015,62.0419892214711
FRO,2016,61.9284163763946
FRO,2017,61.7409390362837
FRO,2018,61.6530156366344
FRO,2019,61.637876990442
FRO,2020,61.563328991281
FRO,2021,61.5403377110694
FSM,2011,61.2727255845048
FSM,2012,61.4658448419687
FSM,2013,61.7001401214386
FSM,2014,61.9091110373076
FSM,2015,62.0831436179754
FSM,2016,62.1639338250462
FSM,2017,62.169407616812
FSM,2018,62.1797933754589
FSM,2019,62.1592825665113
FSM,2020,62.1990416213999
FSM,2021,62.2228990947328
GAB,2011,58.6804767381534
GAB,2012,58.9065290587228
GAB,2013,59.1230221135423
GAB,2014,59.299651056321
GAB,2015,59.4011630143124
GAB,2016,59.4196750378278
GAB,2017,59.3743798970745
GAB,2018,59.3016599109305
GAB,2019,59.2317653240247
GAB,2020,59.1889307348553
GAB,2021,59.1823317998487
GBR,2011,65.6678825334919
GBR,2012,65.2614604980162
GBR,2013,64.8698524669935
GBR,2014,64.5811849432514
GBR,2015,64.349417600625
GBR,2016,64.1335648731091
GBR,2017,63.9059468954247
GBR,2018,63.6924638374832
GBR,2019,63.5198822523142
GBR,2020,63.4278786786019
GBR,2021,63.4465589396069
GEO,2011,67.7397638084288
GEO,2012,67.6326862206997
GEO,2013,67.3865651560398
GEO,2014,66.9676005173329
GEO,2015,66.4359840145481
GEO,2016,65.8971898365452
GEO,2017,65.3998342675011
GEO,2018,64.9358595812196
GEO,2019,64.4923615039024
GEO,2020,64.1121823294811
GEO,2021,63.8378060056736
GHA,2011,57.6207445631147
GHA,2012,57.706675235943
GHA,2013,57.7912847870327
GHA,2014,57.8927979928387
GHA,2015,58.0343822372177
GHA,2016,58.2304936670168
GHA,2017,58.4792804696985
GHA,2018,58.7468098211202
GHA,2019,59.0123019186988
GHA,2020,59.306835725214
GHA,2021,59.6173505277661
GIB,2011,65.7154137713203
GIB,2012,65.475038246589
GIB,2013,65.1793566304096
GIB,2014,64.8386310303843
GIB,2015,64.520599533027
GIB,2016,64.335903263663
GIB,2017,64.2833155689235
GIB,2018,64.3039536351638
GIB,2019,64.3911647038936
GIB,2020,64.5163519752301
GIB,2021,64.6038227274577
GIN,2011,52.13738445182
GIN,2012,52.4176606123995
GIN,2013,52.6752447959336
GIN,2014,52.9287869421954
GIN,2015,53.1930038658731
GIN,2016,53.440739400134
GIN,2017,53.6638744858065
GIN,2018,53.8882234347498
GIN,2019,54.1370890415215
GIN,2020,54.4109522695187
GIN,2021,54.6990546597345
GMB,2011,53.0717943767553
GMB,2012,53.2544138315678
GMB,2013,53.4267554797358
GMB,2014,53.6241388422788
GMB,2015,53.834249856936
GMB,2016,54.0527842236268
GMB,2017,54.2934408794508
GMB,2018,54.5641373343913
GMB,2019,54.8603411531217
GMB,2020,55.1896892099263
GMB,2021,55.554725244608
GNB,2011,54.1727647907298
GNB,2012,54.3539743002447
GNB,2013,54.5348304483621
GNB,2014,54.7248973004484
GNB,2015,54.9366021506821
GNB,2016,55.1710293202088
GNB,2017,55.443705793839
GNB,2018,55.7568994377441
GNB,2019,56.0881101552272
GNB,2020,56.4395965737077
GNB,2021,56.8112455475567
GNQ,2011,58.3918320904822
GNQ,2012,58.4263573622537
GNQ,2013,58.4466260293652
GNQ,2014,58.4350928953746
GNQ,2015,58.4095581402867
GNQ,2016,58.3936265155624
GNQ,2017,58.3969295866507
GNQ,2018,58.4494643106812
GNQ,2019,58.5734625731285
GNQ,2020,58.6219904414209
GNQ,2021,58.6438433544947
GRC,2011,65.8451124997845
GRC,2012,65.4403133152416
GRC,2013,65.0482485111407
GRC,2014,64.7156591244612
GRC,2015,64.4361225877416
GRC,2016,64.1636112798065
GRC,2017,63.9236489103791
GRC,2018,63.7348406022322
GRC,2019,63.5769463955355
GRC,2020,63.4362736718399
GRC,2021,63.1383476119661
GRD,2011,66.6757376493366
GRD,2012,66.8972152392606
GRD,2013,67.1032805519575
GRD,2014,67.3175240840609
GRD,2015,67.5673201018522
GRD,2016,67.7286545644055
GRD,2017,67.839013149916
GRD,2018,67.9612070083239
GRD,2019,68.032832822476
GRD,2020,68.1139924876011
GRD,2021,68.2043920728441
GRL,2011,70.8786036650274
GRL,2012,71.034555637747
GRL,2013,71.1376143542194
GRL,2014,71.1836647499688
GRL,2015,71.1733100087467
GRL,2016,71.1216353614812
GRL,2017,71.0215619482442
GRL,2018,70.8561085004503
GRL,2019,70.5896512374296
GRL,2020,70.2823669968527
GRL,2021,69.9713605096223
GTM,2011,57.388835025771
GTM,2012,57.9383453416222
GTM,2013,58.4664825867373
GTM,2014,58.9667208167469
GTM,2015,59.4359269367157
GTM,2016,59.8961168521756
GTM,2017,60.3424312037219
GTM,2018,60.7606992532509
GTM,2019,61.1806848214015
GTM,2020,61.6502064214905
GTM,2021,62.1568682212309
GUM,2011,65.7454831484962
GUM,2012,65.7684549736819
GUM,2013,65.7235044421615
GUM,2014,65.601621889465
GUM,2015,65.4008835416862
GUM,2016,65.1270903926422
GUM,2017,64.7819438497768
GUM,2018,64.3710485955514
GUM,2019,63.9050603184021
GUM,2020,63.4011272956006
GUM,2021,62.8904293654187
GUY,2011,63.6643557018467
GUY,2012,64.0113709376468
GUY,2013,64.2139591998363
GUY,2014,64.3505487060296
GUY,2015,64.4153583181445
GUY,2016,64.4098340903257
GUY,2017,64.3353067132002
GUY,2018,64.8078372268274
GUY,2019,64.9468529650288
GUY,2020,64.5321285998503
GUY,2021,64.4780632803667
HKG,2011,74.6727743972587
HKG,2012,74.4871693212986
HKG,2013,74.0951580564497
HKG,2014,73.6094696625815
HKG,2015,73.0763745892758
HKG,2016,72.5100177044859
HKG,2017,71.8759568222049
HKG,2018,71.2239751252594
HKG,2019,70.5644998078365
HKG,2020,69.8975753165571
HKG,2021,69.1624998338255
HND,2011,59.4687095717002
HND,2012,60.0397368858438
HND,2013,60.592472222855
HND,2014,61.1323415301956
HND,2015,61.6653017303207
HND,2016,62.1810795994212
HND,2017,62.6597879577538
HND,2018,63.0886349044908
HND,2019,63.4708932102134
HND,2020,63.825483721482
HND,2021,64.1540644341067
HRV,2011,66.9100271349628
HRV,2012,66.8433180453821
HRV,2013,66.7137862494026
HRV,2014,66.4871658325589
HRV,2015,66.146261641978
HRV,2016,65.7635720154282
HRV,2017,65.2937585801138
HRV,2018,64.7650804945653
HRV,2019,64.2827891136582
HRV,2020,63.8820518579105
HRV,2021,63.519292362808
HTI,2011,60.2227898637642
HTI,2012,60.5644835699086
HTI,2013,60.9058864817208
HTI,2014,61.2428523985044
HTI,2015,61.575062208731
HTI,2016,61.8858886841787
HTI,2017,62.1661899503353
HTI,2018,62.4331753305914
HTI,2019,62.6972382125323
HTI,2020,62.9647963935478
HTI,2021,63.242758901291
HUN,2011,68.7322393565328
HUN,2012,68.5314900042081
HUN,2013,68.2352317213276
HUN,2014,67.8503265083229
HUN,2015,67.4528577545496
HUN,2016,67.0502119558858
HUN,2017,66.6846693017279
HUN,2018,66.3242430335959
HUN,2019,65.8474599647003
HUN,2020,65.3516634491369
HUN,2021,65.0297164165967
IDN,2011,66.3459439088059
IDN,2012,66.4915446182363
IDN,2013,66.6471548360078
IDN,2014,66.8074162395304
IDN,2015,66.9524898064165
IDN,2016,67.077798038297
IDN,2017,67.1982866155746
IDN,2018,67.3141002204628
IDN,2019,67.4223673692444
IDN,2020,67.5576712934403
IDN,2021,67.7378359790672
IMN,2011,65.4335910881996
IMN,2012,64.9123431098779
IMN,2013,64.4224312616248
IMN,2014,64.0331376463927
IMN,2015,63.6560477551948
IMN,2016,63.355138619318
IMN,2017,63.1833893480367
IMN,2018,63.0674597729266
IMN,2019,63.0070334042034
IMN,2020,62.9952357444075
IMN,2021,63.0000416144009
IND,2011,64.1076284698584
IND,2012,64.4911322144707
IND,2013,64.8769968339134
IND,2014,65.2562148871274
IND,2015,65.6177857140772
IND,2016,65.9731160836743
IND,2017,66.3274225183491
IND,2018,66.6529850197096
IND,2019,66.944203338595
IND,2020,67.2377729174314
IND,2021,67.5490478920304
IRL,2011,66.9266273655847
IRL,2012,66.4288763887645
IRL,2013,66.0510609746196
IRL,2014,65.7693782746418
IRL,2015,65.5717708523171
IRL,2016,65.4546867857241
IRL,2017,65.3844318826392
IRL,2018,65.3471982002052
IRL,2019,65.3435974647567
IRL,2020,65.3365964179592
IRL,2021,65.3403436125284
IRN,2011,71.3834100127465
IRN,2012,71.2923376098067
IRN,2013,71.1183425569699
IRN,2014,70.8169422569891
IRN,2015,70.4023483018424
IRN,2016,69.9822148863528
IRN,2017,69.6037014420191
IRN,2018,69.281644819472
IRN,2019,69.0709368826133
IRN,2020,68.9964842123217
IRN,2021,69.0444241800148
IRQ,2011,55.9199937154523
IRQ,2012,56.0511596510963
IRQ,2013,56.1925448704153
IRQ,2014,56.359534193912
IRQ,2015,56.578440064531
IRQ,2016,56.8371861260833
IRQ,2017,57.1233026644764
IRQ,2018,57.4360991222178
IRQ,2019,57.7716971724032
IRQ,2020,58.1449271391287
IRQ,2021,58.5567231735918
ISL,2011,66.7158618398995
ISL,2012,66.5237088210497
ISL,2013,66.3391846810061
ISL,2014,66.1933513988016
ISL,2015,66.1278163114535
ISL,2016,66.1907152978409
ISL,2017,66.4230208874586
