Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cuba,CUB,69.541831839131,69.4125956020058,69.2751590025551,69.177554524277,69.1005980497939,69.0352774443146,68.9697496290173,68.8443538601961,68.6787371406008,68.5249769289699,68.4894721744236
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Curacao,CUW,67.7273185928888,67.803157436758,67.6762165177887,67.5104679840269,67.3171800350515,67.1378123463412,67.0164850815353,68.5651504679665,69.3668455179036,68.7533104887092,68.7172347549706
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Cyprus,CYP,71.8255025654333,71.8250518921878,71.7655281929563,71.6676353521237,71.5197152279025,71.326455758874,71.117190760722,70.908704590838,70.6890608830614,70.4395285842361,70.1591161068193
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Czechia,CZE,69.5092644845973,68.7404703476191,67.9917611396456,67.2980768549652,66.6295181305301,65.9601528606104,65.3001802474571,64.6915656051411,64.1400490294769,63.7032085719896,63.3939300705344
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Denmark,DNK,65.1391017778439,64.8353207706159,64.6171531249485,64.4747664425739,64.3803658918722,64.2825644561006,64.1478791251183,64.0075911860982,63.8569667124335,63.6927358686314,63.5779425764326
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Djibouti,DJI,60.3106822728195,60.6448943493518,60.9950808494305,61.3899228845612,61.8426404446479,62.3549009158167,62.9089421576058,63.4764834188838,64.0188976117585,64.5163698319336,64.9610969205742
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Dominica,DMA,65.9908621576025,66.5706948312656,67.3886538047766,68.2001619939465,68.6784547649482,68.6825224655743,68.4830611783084,68.6869724017045,68.8415671658282,68.9683749426546,69.0634207315259
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Dominican Republic,DOM,64.3475774741679,64.572136132279,64.7350689743038,64.8892119186343,65.0659009361821,65.2322227997638,65.3577258050953,65.4341030676578,65.4731826616995,65.5074489249021,65.5342478167008
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,Ecuador,ECU,63.0970415320431,63.3757966282722,63.6707396710756,63.9831015967478,64.3119900284178,64.6722079914688,65.0447019080708,65.4040358199557,65.732908693337,66.0443856227703,66.352985667233
Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,"Egypt, Arab Rep.",EGY,62.1480040537446,62.0961057401256,62.0110954010074,61.9034207116198,61.7368302860934,61.6008772488617,61.5289800193223,61.5446717092144,61.6643683303097,61.8346774314352,62.0672499568481
