Series Name,Series Code,Country Name,Country Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Indonesia,IDN,25.4599514007568,29.5658359527588,30.4385662078857,30.5253391265869,33.0326499938965,35.4757537841797,36.633861541748,36.7954559326172,37.925968170166,38.6503868103027,41.0022087097168
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Iran, Islamic Rep.",IRN,48.5700302124023,54.0766487121582,56.620189666748,64.9739227294922,72.1212768554688,69.1833267211914,68.1274108886719,62.7104721069336,59.9513702392578,57.3403282165527,55.7980690002441
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Ireland,IRL,67.7985916137695,68.1972503662109,71.6995468139648,73.813232421875,77.2321472167969,77.5571365356445,77.7806167602539,77.2828826904297,75.1799392700195,74.6803131103516,78.7776031494141
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Israel,ISR,61.9456214904785,63.5912704467773,62.0624198913574,62.1056289672852,60.8227882385254,60.4474411010742,59.0658683776855,57.3934288024902,55.9445381164551,56.4272193908691,58.9942817687988
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Italy,ITA,64.2492523193359,62.3447418212891,60.8925285339355,60.8831481933594,60.941291809082,61.3571014404297,62.69580078125,64.4753265380859,65.6895065307617,68.7231063842773,71.2745208740234
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Jamaica,JAM,24.957540512085,27.4642906188965,25.8244800567627,..,26.4131107330322,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Japan,JPN,..,..,62.8381881713867,62.7269897460938,62.4726600646973,63.1872291564941,62.4629783630371,62.2089385986328,62.1184997558594,62.1358413696289,63.1702690124512
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Jordan,JOR,37.4216384887695,43.9161491394043,..,..,36.6284294128418,34.0612602233887,28.6210594177246,31.5562992095947,30.11083984375,30.2879695892334,30.4513092041016
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kazakhstan,KAZ,50.9489822387695,52.7025604248047,53.467830657959,51.7116203308105,49.0316352844238,46.8150215148926,51.0654792785645,53.5158615112305,59.5819778442383,64.8498611450195,61.2268028259277
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kenya,KEN,..,..,..,..,9.3003101348877,11.7006797790527,11.8862104415894,..,10.5694704055786,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Korea, Dem. People's Rep.",PRK,30.0365505218506,..,..,..,28.0235691070557,..,..,27.2090396881104,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,"Korea, Rep.",KOR,100.819679260254,98.286979675293,96.3375015258789,94.4421691894531,93.9676513671875,93.6577224731445,93.7230224609375,93.3281784057617,93.9989166259766,96.8767700195312,100.317680358887
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kuwait,KWT,..,..,..,54.0167083740234,58.7037200927734,57.7827606201172,55.13330078125,52.1134605407715,50.4700584411621,53.7298583984375,61.558048248291
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Kyrgyz Republic,KGZ,40.948169708252,43.0413208007812,46.1422462463379,44.0620918273926,44.671688079834,43.4013214111328,41.2773246765137,39.9152526855469,41.5565948486328,45.9235610961914,52.5253791809082
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lao PDR,LAO,17.6739711761475,17.5077114105225,19.0965957641602,18.611400604248,18.1812057495117,17.1157512664795,15.4383745193481,14.5235404968262,13.7658739089966,12.5843343734741,12.4585027694702
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Latvia,LVA,67.9534683227539,66.6435470581055,69.0765991210938,70.8979415893555,74.2998809814453,80.6048126220703,88.0574264526367,93.0244827270508,94.8645324707031,94.5108337402344,93.4839324951172
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lebanon,LBN,45.5640182495117,44.8252983093262,48.067008972168,42.533031463623,38.8207511901855,42.1090087890625,43.9945793151855,47.2751083374023,50.3490180969238,51.6985816955566,58.4441413879395
"School enrollment, tertiary (% gross)",SE.TER.ENRR,Lesotho,LSO,..,11.0302000045776,10.563850402832,10.4520902633667,9.68772983551025,..,10.1464996337891,9.7244701385498,..,..,..
